app_id,classification,predict_class,Risk Score,Decision Criteria
3107993,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3108396,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3108799,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
3109202,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
3109605,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3110008,Fraud,Fraud,1,requested_amount > 50500.0
3110411,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3110814,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3111217,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3111620,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
311173,,Fraud,1,requested_amount > 50500.0
3112023,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3112426,Fraud,Fraud,1,requested_amount > 50500.0
3112829,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3113232,,Fraud,1,requested_amount > 50500.0
3113635,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3114038,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3114441,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3114844,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3115247,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3115650,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
311576,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3116053,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3116456,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3116859,,Fraud,1,requested_amount > 50500.0
3117262,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3117665,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3118068,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3118471,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3118874,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3119277,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
3119680,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
311979,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3120083,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3120486,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3120889,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3121292,Fraud,Fraud,1,requested_amount > 50500.0
3121695,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3122098,Fraud,Fraud,1,requested_amount > 50500.0
3122501,Fraud,Fraud,1,requested_amount > 50500.0
3122904,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3123307,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3123710,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
312382,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3124113,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3124516,,Fraud,1,requested_amount > 50500.0
3124919,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3125322,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3125725,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3126128,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3126531,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3126934,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3127337,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3127740,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
312785,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3128143,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3128546,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3128949,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3129352,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3129755,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3130158,Fraud,Fraud,1,requested_amount > 50500.0
3130561,,Fraud,1,requested_amount > 50500.0
3130964,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3131367,Fraud,Fraud,1,requested_amount > 50500.0
3131770,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
313188,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3132173,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3132576,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3132979,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3133382,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3133785,Fraud,Fraud,1,requested_amount > 50500.0
3134188,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3134591,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3134994,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3135397,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3135800,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
313591,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3136203,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3136606,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
3137009,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3137412,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3137815,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3138218,Fraud,Fraud,1,requested_amount > 50500.0
3138621,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3139024,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3139427,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3139830,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
313994,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3140233,Fraud,Fraud,1,requested_amount > 50500.0
3140636,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3141039,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3141442,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3141845,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3142248,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3142651,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3143054,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3143457,Fraud,Fraud,1,requested_amount > 50500.0
3143860,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
314397,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3144263,Fraud,Fraud,1,requested_amount > 50500.0
3144666,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3145069,Fraud,Fraud,1,requested_amount > 50500.0
3145472,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3145875,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3146278,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3146681,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3147084,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3147487,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3147890,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
314800,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3148293,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3148696,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3149099,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3149502,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3149905,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3150308,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3150711,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3151114,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3151517,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3151920,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
315203,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3152323,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3152726,Fraud,Fraud,1,requested_amount > 50500.0
3153129,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3153532,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3153935,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
3154338,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3154741,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3155144,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3155547,Fraud,Fraud,1,requested_amount > 50500.0
3155950,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
315606,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3156353,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3156756,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3157159,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3157562,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3157965,,Fraud,1,requested_amount > 50500.0
3158368,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3158771,Fraud,Fraud,1,requested_amount > 50500.0
3159174,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3159577,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3159980,Fraud,Fraud,1,requested_amount > 50500.0
316009,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3160383,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3160786,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3161189,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3161592,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3161995,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3162398,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3162801,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3163204,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3163607,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3164010,Fraud,Fraud,1,requested_amount > 50500.0
316412,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3164413,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3164816,,Fraud,1,requested_amount > 50500.0
3165219,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3165622,Fraud,Fraud,1,requested_amount > 50500.0
3166025,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3166428,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3166831,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3167234,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3167637,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3168040,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
316815,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3168443,Fraud,Fraud,1,requested_amount > 50500.0
3168846,Fraud,Fraud,1,requested_amount > 50500.0
3169249,,Fraud,1,requested_amount > 50500.0
3169652,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3170055,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3170458,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3170861,Fraud,Fraud,1,requested_amount > 50500.0
3171264,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3171667,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3172070,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
317218,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3172473,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3172876,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3173279,,Fraud,1,requested_amount > 50500.0
3173682,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3174085,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3174488,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3174891,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3175294,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3175697,,Fraud,1,requested_amount > 50500.0
3176100,,Fraud,1,requested_amount > 50500.0
317621,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3176503,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3176906,Fraud,Fraud,1,requested_amount > 50500.0
3177309,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3177712,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3178115,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3178518,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3178921,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3179324,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3179727,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3180130,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
318024,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3180533,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
3180936,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3181339,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
3181742,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3182145,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3182548,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3182951,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3183354,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3183757,Fraud,Fraud,1,requested_amount > 50500.0
3184160,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
318427,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3184563,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3184966,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3185369,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3185772,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3186175,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3186578,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3186981,Fraud,Fraud,1,requested_amount > 50500.0
3187384,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3187787,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3188190,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
318830,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3188593,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3188996,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3189399,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3189802,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3190205,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3190608,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3191011,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3191414,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3191817,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3192220,Fraud,Fraud,1,requested_amount > 50500.0
319233,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3192623,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3193026,,Fraud,1,requested_amount > 50500.0
3193429,Fraud,Fraud,1,requested_amount > 50500.0
3193832,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3194235,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3194638,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3195041,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3195444,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3195847,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3196250,Fraud,Fraud,1,requested_amount > 50500.0
319636,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3196653,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3197056,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
3197459,Fraud,Fraud,1,requested_amount > 50500.0
3197862,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3198265,Fraud,Fraud,1,requested_amount > 50500.0
3198668,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
3199071,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3199474,,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
3199877,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3200280,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
320039,Fraud,Fraud,1,requested_amount > 50500.0
3200683,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3201086,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3201489,,Fraud,1,requested_amount > 50500.0
3201892,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3202295,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3202698,Fraud,Fraud,1,requested_amount > 50500.0
3203101,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3203504,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3203907,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3204310,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
320442,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3204713,,Fraud,1,requested_amount > 50500.0
3205116,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3205519,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3205922,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3206325,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3206728,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3207131,,Fraud,1,requested_amount > 50500.0
3207534,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3207937,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3208340,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
320845,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3208743,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3209146,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3209549,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3209952,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3210355,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3210758,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3211161,Fraud,Fraud,1,requested_amount > 50500.0
3211564,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3211967,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3212370,Fraud,Fraud,1,"requested_amount <= 50500.0, app_time <= 59.5"
321248,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3212773,,Fraud,1,requested_amount > 50500.0
3213176,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3213579,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3213982,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3214385,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3214788,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3215191,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3215594,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3215997,Fraud,Fraud,1,requested_amount > 50500.0
3216400,Fraud,Fraud,1,requested_amount > 50500.0
321651,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3216803,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3217206,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3217609,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3218012,,Fraud,1,requested_amount > 50500.0
3218415,Fraud,Fraud,1,requested_amount > 50500.0
3218818,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3219221,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3219624,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3220027,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3220430,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
322054,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3220833,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3221236,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3221639,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3222042,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3222445,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3222848,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3223251,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3223654,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3224057,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3224460,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
322457,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3224863,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3225266,Fraud,Fraud,1,requested_amount > 50500.0
3225669,Fraud,Fraud,1,requested_amount > 50500.0
3226072,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3226475,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3226878,Fraud,Fraud,1,requested_amount > 50500.0
3227281,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3227684,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3228087,Fraud,Fraud,1,requested_amount > 50500.0
3228490,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
322860,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3228893,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3229296,Fraud,Fraud,1,requested_amount > 50500.0
3229699,Fraud,Fraud,1,requested_amount > 50500.0
3230102,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3230505,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3230908,Fraud,Fraud,1,requested_amount > 50500.0
3231311,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3231714,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3232117,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
3232520,Not_Fraud,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
323263,,Not_Fraud,0,"requested_amount <= 50500.0, app_time > 59.5"
